Date,Open,High,Low,Close,Adj Close,Volume
2015-12-01,927.080017,937.020020,927.080017,936.690002,936.690002,3712120000
2015-12-02,936.419983,937.900024,925.950012,927.020020,927.020020,3950640000
2015-12-03,927.510010,929.599976,910.909973,914.070007,914.070007,4306490000
2015-12-04,914.500000,934.880005,914.500000,933.770020,933.770020,4214910000
2015-12-07,933.729980,933.729980,922.650024,927.760010,927.760010,4043820000
2015-12-08,926.659973,926.659973,916.530029,921.179993,921.179993,4173570000
2015-12-09,920.650024,928.770020,908.979980,914.380005,914.380005,4385250000
2015-12-10,914.479980,924.080017,913.789978,916.840027,916.840027,3715150000
2015-12-11,915.450012,915.450012,897.059998,898.489990,898.489990,4301060000
2015-12-14,898.830017,904.940002,890.200012,904.429993,904.429993,4612440000
2015-12-15,905.520020,919.210022,905.520020,914.090027,914.090027,4353540000
2015-12-16,914.969971,929.520020,913.289978,927.770020,927.770020,4635450000
2015-12-17,928.039978,929.479980,913.640015,913.770020,913.770020,4327390000
2015-12-18,913.369995,913.369995,895.940002,896.049988,896.049988,6683070000
2015-12-21,897.690002,904.159973,895.650024,902.969971,902.969971,3760280000
2015-12-22,903.469971,911.969971,902.799988,910.440002,910.440002,3520860000
2015-12-23,911.679993,921.119995,911.679993,920.750000,920.750000,3484090000
2015-12-24,920.489990,921.719971,917.989990,918.840027,918.840027,1411860000
2015-12-28,917.659973,917.659973,911.940002,917.150024,917.150024,2492510000
2015-12-29,918.289978,929.059998,918.289978,927.400024,927.400024,2542000000
2015-12-30,927.059998,927.059998,920.099976,920.770020,920.770020,2367430000
2015-12-31,919.780029,920.070007,911.270020,911.429993,911.429993,2655330000
2016-01-04,909.530029,909.530029,886.099976,896.539978,896.539978,4304880000
2016-01-05,896.809998,900.539978,891.989990,897.659973,897.659973,3706620000
2016-01-06,896.270020,896.270020,881.890015,886.780029,886.780029,4336660000
2016-01-07,885.250000,885.250000,862.739990,864.479980,864.479980,5076590000
2016-01-08,865.280029,872.799988,853.849976,855.580017,855.580017,4664940000
2016-01-11,856.960022,862.409973,847.080017,858.070007,858.070007,4607290000
2016-01-12,859.190002,868.799988,854.489990,865.210022,865.210022,4887260000
2016-01-13,865.799988,870.979980,842.539978,844.080017,844.080017,5087030000
2016-01-14,844.460022,865.609985,839.849976,859.770020,859.770020,5241110000
2016-01-15,857.539978,857.539978,830.210022,839.890015,839.890015,5468460000
2016-01-19,843.309998,849.590027,833.000000,840.520020,840.520020,4928350000
2016-01-20,839.049988,839.049988,809.960022,829.780029,829.780029,6416070000
2016-01-21,830.520020,843.940002,825.090027,834.340027,834.340027,5078810000
2016-01-22,837.539978,852.169983,837.539978,851.340027,851.340027,4901760000
2016-01-25,851.380005,851.380005,838.340027,838.719971,838.719971,4401380000
2016-01-26,839.190002,851.679993,839.190002,850.030029,850.030029,4357940000
2016-01-27,849.659973,855.159973,835.429993,839.840027,839.840027,4754040000
2016-01-28,840.750000,850.760010,837.429993,847.840027,847.840027,4693010000
2016-01-29,846.969971,868.340027,846.969971,868.340027,868.340027,5497570000
2016-02-01,867.250000,870.119995,858.750000,866.619995,866.619995,4322530000
2016-02-02,865.539978,865.539978,848.669983,851.090027,851.090027,4463190000
2016-02-03,852.280029,857.250000,836.929993,854.599976,854.599976,5172950000
2016-02-04,854.090027,860.159973,847.729980,854.909973,854.909973,5193320000
2016-02-05,853.880005,853.929993,835.880005,839.770020,839.770020,4929940000
2016-02-08,837.380005,837.380005,820.619995,832.169983,832.169983,5636460000
2016-02-09,830.010010,838.510010,822.770020,830.969971,830.969971,5183220000
2016-02-10,833.400024,843.679993,828.849976,829.609985,829.609985,4471170000
2016-02-11,827.690002,827.690002,811.609985,820.609985,820.609985,5500800000
2016-02-12,822.270020,835.890015,822.270020,835.890015,835.890015,4696920000
2016-02-16,838.650024,848.450012,838.650024,848.390015,848.390015,4570670000
2016-02-17,849.409973,863.570007,849.409973,861.750000,861.750000,5011540000
2016-02-18,862.309998,863.650024,855.789978,857.159973,857.159973,4436490000
2016-02-19,857.000000,857.750000,850.719971,857.250000,857.250000,4142850000
2016-02-22,859.820007,870.010010,859.820007,868.770020,868.770020,4054710000
2016-02-23,867.849976,867.849976,856.150024,857.099976,857.099976,3890650000
2016-02-24,856.210022,861.190002,842.409973,860.150024,860.150024,4317250000
2016-02-25,860.989990,869.690002,857.979980,869.609985,869.609985,4118210000
2016-02-26,870.969971,874.950012,866.169983,866.940002,866.940002,4348510000
2016-02-29,866.679993,871.619995,859.179993,859.440002,859.440002,4588180000
2016-03-01,861.210022,881.010010,861.210022,881.010010,881.010010,4819750000
2016-03-02,880.299988,884.190002,876.909973,884.179993,884.179993,4666610000
2016-03-03,883.869995,885.770020,878.979980,885.729980,885.729980,5081700000
2016-03-04,885.869995,891.969971,882.380005,887.859985,887.859985,6049930000
2016-03-07,886.700012,889.539978,882.539978,887.580017,887.580017,4968180000
2016-03-08,885.609985,886.460022,878.799988,879.750000,879.750000,4641650000
2016-03-09,880.440002,885.419983,879.869995,883.890015,883.890015,4038120000
2016-03-10,884.479980,890.630005,874.309998,883.469971,883.469971,4376790000
2016-03-11,885.109985,896.570007,885.109985,896.549988,896.549988,4078620000
2016-03-14,895.599976,897.799988,892.169983,895.409973,895.409973,3487850000
2016-03-15,894.080017,895.489990,889.590027,895.489990,895.489990,3560280000
2016-03-16,894.989990,901.539978,892.590027,899.090027,899.090027,4057020000
2016-03-17,898.869995,907.549988,896.590027,904.690002,904.690002,4530480000
2016-03-18,904.789978,909.469971,904.789978,907.880005,907.880005,6503140000
2016-03-21,907.270020,910.780029,905.479980,909.719971,909.719971,3376600000
2016-03-22,908.859985,912.280029,905.270020,908.900024,908.900024,3418460000
2016-03-23,908.390015,908.590027,902.950012,903.950012,903.950012,3639510000
2016-03-24,902.359985,904.109985,898.419983,904.059998,904.059998,3407720000
2016-03-28,904.760010,906.669983,902.039978,903.869995,903.869995,2809090000
2016-03-29,903.580017,911.640015,899.780029,911.219971,911.219971,3822330000
2016-03-30,912.359985,919.669983,912.359985,915.750000,915.750000,3590310000
2016-03-31,915.700012,917.530029,912.109985,912.929993,912.929993,3715280000
2016-04-01,911.719971,920.330017,906.580017,919.330017,919.330017,3749990000
2016-04-04,919.460022,919.719971,915.250000,917.119995,917.119995,3485710000
2016-04-05,915.719971,915.719971,907.340027,908.590027,908.590027,4154920000
2016-04-06,908.830017,918.539978,907.979980,918.210022,918.210022,3750800000
2016-04-07,917.010010,917.010010,903.679993,907.229980,907.229980,3801250000
2016-04-08,908.409973,915.359985,906.289978,909.030029,909.030029,3359530000
2016-04-11,909.799988,915.599976,906.530029,906.570007,906.570007,3567840000
2016-04-12,907.229980,916.869995,905.830017,915.500000,915.500000,4239740000
2016-04-13,917.419983,924.669983,917.419983,924.289978,924.289978,4191830000
2016-04-14,924.619995,927.919983,923.349976,925.599976,925.599976,3765870000
2016-04-15,925.700012,926.159973,921.979980,923.969971,923.969971,3701450000
2016-04-18,923.299988,930.400024,921.039978,930.140015,930.140015,3316880000
2016-04-19,930.929993,934.669983,929.489990,933.659973,933.659973,3896830000
2016-04-20,934.070007,938.299988,932.309998,934.549988,934.549988,4184880000
2016-04-21,934.340027,935.559998,929.320007,931.039978,931.039978,4175290000
2016-04-22,930.979980,930.979980,923.359985,928.349976,928.349976,3790580000
2016-04-25,927.539978,927.539978,922.419983,927.479980,927.479980,3319740000
2016-04-26,928.179993,930.380005,924.359985,926.960022,926.960022,3557190000
2016-04-27,927.369995,928.789978,921.289978,926.619995,926.619995,4100110000
2016-04-28,925.609985,929.549988,916.979980,918.849976,918.849976,4309840000
2016-04-29,917.349976,919.020020,909.900024,915.020020,915.020020,4704720000
2016-05-02,915.750000,923.260010,915.719971,922.349976,922.349976,3841110000
2016-05-03,921.010010,921.010010,911.460022,915.000000,915.000000,4173390000
2016-05-04,914.039978,914.039978,907.049988,909.440002,909.440002,4058560000
2016-05-05,910.049988,912.840027,906.359985,908.799988,908.799988,4008530000
2016-05-06,907.669983,912.210022,904.460022,912.099976,912.099976,3796350000
2016-05-09,912.400024,915.270020,910.919983,912.539978,912.539978,3788620000
2016-05-10,914.440002,924.669983,914.440002,924.400024,924.400024,3600200000
2016-05-11,924.039978,924.039978,915.619995,915.619995,915.619995,3821980000
2016-05-12,916.530029,919.679993,911.020020,915.960022,915.960022,3782390000
2016-05-13,915.340027,917.080017,906.469971,907.809998,907.809998,3579880000
2016-05-16,907.530029,918.719971,907.530029,916.299988,916.299988,3501360000
2016-05-17,915.809998,915.809998,903.960022,906.820007,906.820007,4108960000
2016-05-18,905.659973,913.169983,901.989990,907.760010,907.760010,4101320000
2016-05-19,906.599976,906.599976,898.080017,904.239990,904.239990,3846770000
2016-05-20,904.570007,912.729980,904.570007,909.150024,909.150024,3507650000
2016-05-23,909.309998,910.510010,906.650024,906.989990,906.989990,3055480000
2016-05-24,908.989990,920.799988,908.989990,919.190002,919.190002,3627340000
2016-05-25,920.260010,928.460022,920.260010,926.299988,926.299988,3859160000
2016-05-26,926.739990,927.609985,924.630005,926.159973,926.159973,3230990000
2016-05-27,925.919983,929.489990,925.919983,929.489990,929.489990,3079150000
2016-05-31,929.760010,930.979980,923.950012,927.650024,927.650024,4514410000
2016-06-01,926.760010,929.000000,922.270020,928.099976,928.099976,3525170000
2016-06-02,927.799988,929.940002,922.510010,929.940002,929.940002,3632720000
2016-06-03,929.429993,929.429993,921.340027,927.460022,927.460022,3627780000
2016-06-06,928.179993,933.960022,928.179993,931.900024,931.900024,3442020000
2016-06-07,932.070007,935.739990,932.070007,932.229980,932.229980,3534730000
2016-06-08,932.450012,935.890015,932.450012,935.270020,935.270020,3562060000
2016-06-09,933.849976,934.619995,930.059998,933.580017,933.580017,3290320000
2016-06-10,931.559998,931.559998,924.039978,926.750000,926.750000,3515010000
2016-06-13,924.799988,927.030029,919.250000,919.450012,919.450012,3392030000
2016-06-14,918.520020,920.580017,913.510010,918.460022,918.460022,3759770000
2016-06-15,919.539978,922.099976,915.059998,915.729980,915.729980,3544720000
2016-06-16,913.789978,920.289978,906.929993,919.539978,919.539978,3628280000
2016-06-17,919.590027,919.590027,911.429993,914.950012,914.950012,4952630000
2016-06-20,916.159973,927.169983,916.159973,919.270020,919.270020,3467440000
2016-06-21,920.140015,924.159973,919.690002,922.049988,922.049988,3232880000
2016-06-22,922.340027,927.429993,920.330017,920.820007,920.820007,3168160000
2016-06-23,923.590027,932.580017,923.590027,932.580017,932.580017,3297940000
2016-06-24,928.159973,928.159973,898.119995,900.510010,900.510010,7597450000
2016-06-27,898.419983,898.419983,883.200012,887.380005,887.380005,5431220000
2016-06-28,889.469971,902.359985,889.469971,902.359985,902.359985,4385810000
2016-06-29,904.520020,917.770020,904.520020,916.820007,916.820007,4241740000
2016-06-30,917.849976,928.190002,916.840027,928.130005,928.130005,4622820000
2016-07-01,928.409973,932.219971,927.469971,929.679993,929.679993,3458890000
2016-07-05,926.289978,926.289978,921.500000,924.710022,924.710022,3658380000
2016-07-06,923.239990,930.359985,918.679993,929.840027,929.840027,3909380000
2016-07-07,930.010010,933.460022,925.500000,929.340027,929.340027,3604550000
2016-07-08,932.559998,942.950012,932.559998,942.250000,942.250000,3607500000
2016-07-11,942.869995,948.619995,942.869995,945.640015,945.640015,3253340000
2016-07-12,946.229980,952.440002,946.229980,950.989990,950.989990,4097820000
2016-07-13,951.349976,952.440002,948.969971,951.020020,951.020020,3502320000
2016-07-14,952.690002,958.849976,952.690002,956.630005,956.630005,3465610000
2016-07-15,956.900024,959.549988,952.869995,955.919983,955.919983,3122600000
2016-07-18,956.030029,959.460022,955.200012,958.710022,958.710022,3009310000
2016-07-19,957.500000,959.109985,956.210022,958.419983,958.419983,2968340000
2016-07-20,959.309998,963.869995,959.309998,962.440002,962.440002,3211860000
2016-07-21,962.729980,963.010010,956.679993,959.080017,959.080017,3438900000
2016-07-22,959.369995,962.289978,957.770020,962.289978,962.289978,3023280000
2016-07-25,961.820007,961.830017,956.400024,959.169983,959.169983,3057240000
2016-07-26,959.479980,960.460022,954.289978,957.090027,957.090027,3442350000
2016-07-27,957.549988,961.090027,955.530029,958.590027,958.590027,3995500000
2016-07-28,958.590027,960.729980,955.179993,959.599976,959.599976,3664240000
2016-07-29,959.250000,963.799988,958.239990,961.750000,961.750000,4038840000
2016-08-01,961.809998,964.669983,959.479980,961.789978,961.789978,3505990000
2016-08-02,961.619995,961.909973,952.880005,957.119995,957.119995,3848750000
2016-08-03,957.039978,958.830017,955.450012,958.830017,958.830017,3786530000
2016-08-04,958.700012,960.309998,956.539978,958.940002,958.940002,3709200000
2016-08-05,960.650024,966.919983,960.200012,966.919983,966.919983,3663070000
2016-08-08,966.830017,967.359985,964.090027,965.979980,965.979980,3327550000
2016-08-09,966.559998,969.419983,965.510010,966.929993,966.929993,3334300000
2016-08-10,967.320007,967.479980,962.229980,963.780029,963.780029,3254950000
2016-08-11,964.719971,968.960022,964.719971,967.659973,967.659973,3423160000
2016-08-12,966.609985,967.229980,964.570007,966.510010,966.510010,3000660000
2016-08-15,967.179993,970.330017,967.179993,968.820007,968.820007,3078530000
2016-08-16,967.330017,967.330017,964.539978,964.559998,964.559998,3196400000
2016-08-17,964.330017,966.869995,960.520020,966.489990,966.489990,3388910000
2016-08-18,966.119995,967.419983,964.260010,967.080017,967.080017,3300570000
2016-08-19,966.070007,966.150024,961.270020,964.799988,964.799988,3084800000
2016-08-22,964.070007,965.719971,961.260010,964.150024,964.150024,2777550000
2016-08-23,966.200012,968.859985,965.340027,965.390015,965.390015,3041490000
2016-08-24,964.760010,965.719971,959.510010,961.460022,961.460022,3148280000
2016-08-25,960.440002,962.159973,958.599976,959.809998,959.809998,2969310000
2016-08-26,960.710022,966.590027,955.409973,959.059998,959.059998,3342340000
2016-08-29,959.510010,964.809998,959.510010,963.549988,963.549988,2654780000
2016-08-30,962.869995,964.200012,959.460022,961.780029,961.780029,3006800000
2016-08-31,960.739990,961.140015,955.969971,960.080017,960.080017,3766390000
2016-09-01,959.950012,961.130005,954.369995,960.239990,960.239990,3392120000
2016-09-02,962.969971,965.909973,960.869995,963.669983,963.669983,3091120000
2016-09-06,964.299988,966.890015,961.809998,966.840027,966.840027,3447650000
2016-09-07,966.500000,967.270020,963.210022,966.119995,966.119995,3319420000
2016-09-08,964.710022,965.599976,962.299988,964.340027,964.340027,3727840000
2016-09-09,959.489990,959.489990,942.619995,942.619995,942.619995,4233960000
2016-09-12,940.000000,958.039978,939.280029,956.200012,956.200012,4010480000
2016-09-13,953.330017,953.330017,940.549988,943.330017,943.330017,4141670000
2016-09-14,943.690002,950.320007,940.880005,943.289978,943.289978,3664100000
2016-09-15,943.380005,954.400024,941.760010,952.599976,952.599976,3373720000
2016-09-16,952.580017,952.630005,945.450012,948.799988,948.799988,5014360000
2016-09-19,952.630005,954.299988,946.250000,947.349976,947.349976,3163000000
2016-09-20,950.109985,952.919983,948.440002,948.770020,948.770020,3140730000
2016-09-21,950.669983,958.090027,947.770020,957.250000,957.250000,3712090000
2016-09-22,960.229980,964.500000,960.229980,963.200012,963.200012,3552830000
2016-09-23,961.760010,962.070007,957.320007,957.950012,957.950012,3317190000
2016-09-26,955.179993,955.179993,948.250000,948.760010,948.760010,3216170000
2016-09-27,948.929993,956.169983,946.770020,955.650024,955.650024,3437770000
2016-09-28,956.239990,960.489990,952.270020,960.059998,960.059998,3891460000
2016-09-29,958.940002,960.510010,948.219971,950.919983,950.919983,4249220000
2016-09-30,953.330017,961.799988,953.330017,958.679993,958.679993,4173340000
2016-10-03,957.270020,957.289978,953.179993,956.159973,956.159973,3137550000
2016-10-04,957.099976,958.429993,949.760010,952.479980,952.479980,3750890000
2016-10-05,954.200012,958.359985,954.159973,956.559998,956.559998,3906550000
2016-10-06,956.219971,957.979980,952.440002,956.830017,956.830017,3461550000
2016-10-07,958.479980,959.229980,950.880005,955.090027,955.090027,3619890000
2016-10-10,957.700012,961.729980,957.700012,959.020020,959.020020,2916550000
2016-10-11,958.510010,958.669983,945.570007,949.039978,949.039978,3438270000
2016-10-12,949.549988,952.630005,947.340027,949.619995,949.619995,2977100000
2016-10-13,945.960022,948.849976,939.440002,946.419983,946.419983,3580450000
2016-10-14,949.440002,953.580017,946.750000,946.890015,946.890015,3228150000
2016-10-17,946.770020,947.739990,943.169983,944.299988,944.299988,2830390000
2016-10-18,948.390015,951.299988,947.440002,949.099976,949.099976,3170000000
2016-10-19,949.289978,952.409973,948.890015,950.010010,950.010010,3362670000
2016-10-20,949.580017,951.859985,945.770020,949.119995,949.119995,3337170000
2016-10-21,949.830017,950.289978,945.239990,949.659973,949.659973,3448850000
2016-10-24,952.770020,955.400024,952.710022,954.700012,954.700012,3357320000
2016-10-25,954.349976,956.090027,952.059998,952.799988,952.799988,3751340000
2016-10-26,949.750000,954.190002,947.409973,951.210022,951.210022,3775200000
2016-10-27,953.539978,955.270020,949.799988,949.989990,949.989990,4204830000
2016-10-28,949.119995,951.739990,942.280029,945.320007,945.320007,4019510000
2016-10-31,946.739990,947.700012,943.710022,943.869995,943.869995,3922400000
2016-11-01,944.859985,946.179993,932.159973,938.359985,938.359985,4532160000
2016-11-02,937.239990,937.609985,929.789978,931.690002,931.690002,4248580000
2016-11-03,931.289978,932.760010,925.059998,926.630005,926.630005,3886740000
2016-11-04,923.770020,929.599976,923.690002,923.840027,923.840027,3837860000
2016-11-07,930.219971,944.570007,930.219971,944.349976,944.349976,3736060000
2016-11-08,944.150024,951.130005,940.809998,947.520020,947.520020,3916930000
2016-11-09,945.340027,962.419983,942.109985,959.460022,959.460022,6264150000
2016-11-10,961.260010,967.039978,951.989990,960.400024,960.400024,6451640000
2016-11-11,957.950012,959.250000,953.640015,958.679993,958.679993,4988050000
2016-11-14,958.830017,960.760010,951.750000,955.340027,955.340027,5367200000
2016-11-15,957.169983,962.559998,956.010010,962.280029,962.280029,4543860000
2016-11-16,961.070007,962.340027,959.130005,961.390015,961.390015,3830590000
2016-11-17,962.059998,965.880005,960.900024,965.619995,965.619995,3809160000
2016-11-18,965.710022,967.039978,962.219971,963.130005,963.130005,3572400000
2016-11-21,964.780029,970.489990,964.780029,970.179993,970.179993,3607010000
2016-11-22,971.789978,972.669983,967.940002,971.380005,971.380005,3957940000
2016-11-23,969.429993,971.090027,967.080017,971.090027,971.090027,3418640000
2016-11-25,971.929993,975.250000,971.929993,975.250000,975.250000,1584600000
2016-11-28,973.690002,974.929993,970.119995,970.729980,970.729980,3505650000
2016-11-29,970.479980,974.380005,969.390015,971.989990,971.989990,3706560000
2016-11-30,971.979980,976.049988,968.830017,968.840027,968.840027,5533980000
2016-12-01,969.260010,970.559998,964.989990,966.609985,966.609985,5063740000
2016-12-02,966.090027,968.640015,964.700012,966.280029,966.280029,3779500000
2016-12-05,969.900024,973.510010,969.099976,971.190002,971.190002,3895230000
2016-12-06,972.510010,974.440002,970.359985,974.270020,974.270020,3855320000
2016-12-07,973.229980,986.599976,972.130005,986.599976,986.599976,4501820000
2016-12-08,986.340027,990.260010,984.919983,988.080017,988.080017,4200580000
2016-12-09,989.580017,996.299988,989.340027,996.020020,996.020020,3884480000
2016-12-12,995.719971,998.840027,994.599976,996.570007,996.570007,4034510000
2016-12-13,999.400024,1007.010010,999.400024,1004.390015,1004.390015,3857590000
2016-12-14,1002.640015,1006.929993,995.369995,997.750000,997.750000,4406970000
2016-12-15,998.200012,1006.359985,998.200012,1001.799988,1001.799988,4168200000
2016-12-16,1004.270020,1004.440002,997.989990,999.890015,999.890015,5920340000
2016-12-19,1000.229980,1004.650024,999.669983,1002.330017,1002.330017,3248370000
2016-12-20,1003.789978,1006.340027,1003.789978,1005.979980,1005.979980,3298780000
2016-12-21,1005.450012,1005.989990,1003.190002,1003.299988,1003.299988,2852230000
2016-12-22,1001.809998,1002.390015,999.890015,1001.909973,1001.909973,2876320000
2016-12-23,1001.400024,1002.520020,1000.159973,1002.520020,1002.520020,2020550000
2016-12-27,1003.450012,1006.849976,1003.429993,1003.969971,1003.969971,1987080000
2016-12-28,1004.340027,1005.140015,996.559998,997.109985,997.109985,2392360000
2016-12-29,996.830017,998.830017,994.440002,996.289978,996.289978,2336370000
2016-12-30,996.969971,997.989990,989.130005,991.429993,991.429993,2670900000
2017-01-03,997.030029,1002.179993,994.789978,1000.599976,1000.599976,3770530000
2017-01-04,1002.020020,1004.799988,1001.440002,1003.869995,1003.869995,3764890000
2017-01-05,1003.440002,1004.789978,1000.320007,1004.140015,1004.140015,3761820000
2017-01-06,1005.440002,1010.260010,1002.039978,1008.150024,1008.150024,3339890000
2017-01-09,1006.669983,1008.010010,1005.590027,1005.650024,1005.650024,3217610000
2017-01-10,1005.710022,1009.429993,1003.179993,1004.489990,1004.489990,3638790000
2017-01-11,1004.099976,1007.119995,1000.330017,1006.929993,1006.929993,3620410000
2017-01-12,1005.210022,1005.580017,998.299988,1004.979980,1004.979980,3462130000
2017-01-13,1006.200012,1008.909973,1005.210022,1006.590027,1006.590027,3081270000
2017-01-17,1003.539978,1004.669983,1000.799988,1003.169983,1003.169983,3584990000
2017-01-18,1003.719971,1004.059998,1001.400024,1003.849976,1003.849976,3315250000
2017-01-19,1003.299988,1004.349976,997.900024,1000.109985,1000.109985,3165970000
2017-01-20,1002.830017,1005.640015,1000.570007,1003.039978,1003.039978,3524970000
2017-01-23,1001.309998,1003.200012,997.090027,1000.500000,1000.500000,3152710000
2017-01-24,1000.820007,1007.049988,999.090027,1004.989990,1004.989990,3810960000
2017-01-25,1009.159973,1013.809998,1008.340027,1013.239990,1013.239990,3846020000
2017-01-26,1013.210022,1014.159973,1011.710022,1013.119995,1013.119995,3610360000
2017-01-27,1014.159973,1014.289978,1011.630005,1012.929993,1012.929993,3135890000
2017-01-30,1009.150024,1009.280029,1001.969971,1006.940002,1006.940002,3591270000
2017-01-31,1003.140015,1004.549988,999.950012,1004.460022,1004.460022,4087450000
2017-02-01,1008.710022,1009.859985,1003.710022,1006.330017,1006.330017,3916610000
2017-02-02,1004.950012,1007.609985,1002.799988,1006.150024,1006.150024,3807710000
2017-02-03,1009.059998,1014.049988,1009.059998,1013.690002,1013.690002,3597970000
2017-02-06,1012.190002,1013.400024,1010.559998,1012.099976,1012.099976,3109050000
2017-02-07,1013.640015,1015.469971,1011.799988,1012.900024,1012.900024,3448690000
2017-02-08,1011.190002,1012.969971,1009.409973,1012.460022,1012.460022,3609740000
2017-02-09,1013.000000,1019.080017,1012.969971,1017.539978,1017.539978,3677940000
2017-02-10,1018.890015,1022.260010,1018.250000,1020.669983,1020.669983,3475020000
2017-02-13,1023.280029,1028.130005,1023.030029,1026.739990,1026.739990,3349730000
2017-02-14,1026.050049,1032.130005,1024.569946,1032.130005,1032.130005,3520910000
2017-02-15,1031.400024,1038.199951,1031.000000,1037.589966,1037.589966,3775590000
2017-02-16,1037.910034,1038.500000,1033.930054,1037.560059,1037.560059,3672370000
2017-02-17,1035.939941,1039.229980,1034.430054,1039.229980,1039.229980,3513060000
2017-02-21,1041.050049,1045.800049,1041.050049,1045.229980,1045.229980,3579780000
2017-02-22,1043.739990,1045.969971,1042.339966,1045.140015,1045.140015,3468670000
2017-02-23,1046.979980,1047.959961,1042.839966,1047.099976,1047.099976,4015260000
2017-02-24,1043.920044,1047.810059,1042.650024,1047.810059,1047.810059,3831570000
2017-02-27,1046.619995,1049.170044,1045.290039,1048.339966,1048.339966,3582610000
2017-02-28,1047.020020,1048.079956,1044.050049,1046.550049,1046.550049,4210140000
2017-03-01,1054.010010,1063.329956,1054.010010,1061.209961,1061.209961,4345180000
2017-03-02,1060.939941,1060.939941,1055.219971,1056.119995,1056.119995,3821320000
2017-03-03,1055.599976,1057.089966,1053.650024,1056.839966,1056.839966,3555260000
2017-03-06,1053.589966,1055.619995,1050.560059,1054.010010,1054.010010,3232700000
2017-03-07,1051.839966,1054.349976,1050.439941,1051.920044,1051.920044,3518390000
2017-03-08,1052.699951,1053.989990,1049.349976,1050.219971,1050.219971,3812100000
2017-03-09,1050.660034,1052.989990,1047.459961,1052.010010,1052.010010,3716340000
2017-03-10,1055.170044,1056.709961,1051.319946,1055.020020,1055.020020,3432950000
2017-03-13,1054.290039,1055.449951,1052.689941,1054.219971,1054.219971,3133900000
2017-03-14,1052.489990,1052.810059,1048.530029,1051.430054,1051.430054,3172630000
2017-03-15,1053.369995,1060.469971,1052.689941,1058.609985,1058.609985,3906840000
2017-03-16,1059.969971,1060.329956,1055.750000,1057.819946,1057.819946,3365660000
2017-03-17,1058.300049,1058.979980,1055.060059,1055.339966,1055.339966,5178040000
2017-03-20,1055.260010,1056.310059,1051.959961,1053.439941,1053.439941,3054930000
2017-03-21,1056.050049,1057.380005,1040.359985,1041.260010,1041.260010,4265590000
2017-03-22,1040.430054,1043.869995,1037.369995,1042.229980,1042.229980,3572730000
2017-03-23,1040.689941,1045.790039,1038.719971,1040.469971,1040.469971,3260600000
2017-03-24,1042.150024,1044.520020,1035.489990,1039.079956,1039.079956,2975130000
2017-03-27,1032.869995,1039.520020,1029.699951,1038.089966,1038.089966,3240230000
2017-03-28,1037.380005,1047.780029,1036.119995,1045.339966,1045.339966,3367780000
2017-03-29,1044.569946,1046.930054,1042.979980,1045.689941,1045.689941,3106940000
2017-03-30,1045.959961,1050.160034,1044.540039,1049.180054,1049.180054,3158420000
2017-03-31,1047.699951,1049.609985,1046.020020,1046.060059,1046.060059,3354110000
2017-04-03,1046.229980,1047.760010,1039.150024,1045.530029,1045.530029,3416400000
2017-04-04,1043.760010,1047.400024,1042.140015,1047.209961,1047.209961,3206240000
2017-04-05,1049.890015,1054.750000,1042.839966,1043.709961,1043.709961,3770520000
2017-04-06,1043.869995,1047.079956,1041.439941,1043.660034,1043.660034,3201920000
2017-04-07,1043.469971,1046.479980,1040.609985,1042.680054,1042.680054,3053150000
2017-04-10,1043.469971,1047.150024,1040.510010,1042.719971,1042.719971,2785410000
2017-04-11,1041.449951,1042.160034,1033.699951,1040.380005,1040.380005,3117420000
2017-04-12,1039.800049,1040.390015,1035.819946,1037.829956,1037.829956,3196950000
2017-04-13,1036.339966,1039.000000,1030.400024,1030.400024,1030.400024,3143890000
2017-04-17,1031.750000,1039.349976,1031.750000,1039.140015,1039.140015,2824710000
2017-04-18,1036.910034,1039.109985,1033.500000,1036.520020,1036.520020,3269840000
2017-04-19,1038.040039,1040.180054,1031.969971,1033.339966,1033.339966,3519900000
2017-04-20,1034.630005,1043.150024,1034.359985,1040.459961,1040.459961,3647420000
2017-04-21,1039.969971,1040.920044,1035.400024,1037.069946,1037.069946,3503360000
2017-04-24,1046.810059,1049.750000,1046.540039,1048.530029,1048.530029,3690650000
2017-04-25,1052.599976,1057.260010,1052.430054,1055.400024,1055.400024,3995240000
2017-04-26,1055.939941,1059.239990,1054.119995,1054.400024,1054.400024,4105920000
2017-04-27,1055.770020,1056.689941,1052.660034,1055.270020,1055.270020,4098460000
2017-04-28,1058.790039,1058.790039,1054.040039,1054.859985,1054.859985,3718270000
2017-05-01,1056.800049,1060.250000,1055.920044,1057.310059,1057.310059,3199240000
2017-05-02,1058.670044,1059.260010,1056.300049,1058.270020,1058.270020,3813680000
2017-05-03,1056.319946,1059.020020,1054.300049,1058.310059,1058.310059,3893990000
2017-05-04,1058.849976,1059.630005,1054.810059,1058.420044,1058.420044,4362540000
2017-05-05,1059.150024,1061.260010,1057.219971,1061.260010,1061.260010,3540140000
2017-05-08,1061.579956,1062.689941,1059.770020,1062.689941,1062.689941,3429440000
2017-05-09,1063.709961,1064.640015,1058.589966,1060.619995,1060.619995,3653590000
2017-05-10,1059.599976,1059.599976,1056.400024,1059.099976,1059.099976,3643530000
2017-05-11,1057.150024,1057.609985,1052.130005,1057.239990,1057.239990,3727420000
